date,uuid,rank,username,lastJoined,daysLastJoined,playtime,wars,graids,lootruns,raids,totalLevel,contentCompletion
2026-01-14T23:10:20.363761Z,91be9a75-7398-47e0-8c4d-f79df2fc035f,CHIEF,Tisumi,2026-01-13T21:54:44.831000Z,0.052,948.17,477,142,2,890,2512,1943
2026-02-24T23:10:20.363761Z,5652732f-e36b-4ca4-87ca-59f9c6dc3ba1,CHIEF,_N8,2026-02-24T10:18:00.856000Z,0.536,608.33,289,8,1,72,1410,1500
2026-02-24T23:10:20.363761Z,0a19dd60-254e-4c48-9d76-1b57a2f12c7f,CHIEF,GigaFanDeJul,2026-02-24T11:21:58.673000Z,0.492,698.75,181,97,1,194,2680,1224
2026-02-24T23:10:20.363761Z,4a82c3ac-be5d-4115-a822-f2a9c7bdb096,CHIEF,Krijer1,2026-02-24T21:16:01.733000Z,0.079,580.67,165,22,5,147,3363,1725
2026-02-24T23:10:20.363761Z,bd5c1697-4d42-41dd-a4f2-2c8a3a669104,CHIEF,Shivnitzl19,2026-02-24T15:25:51.413000Z,0.323,6972.42,39,19,5,480,18850,4993
2026-02-24T23:10:20.363761Z,1a3f6b2a-993b-49ed-8542-7584081864b6,CHIEF,Xentell,2026-02-22T07:26:54.193000Z,2.655,254.92,37,9,5,49,1155,778
2026-02-24T23:10:20.363761Z,845eed02-175a-44b4-87a2-0228b1fbc3ee,CHIEF,H1V,2026-02-24T05:20:50.897000Z,0.743,1144.33,28,159,5,436,3243,3381
2026-02-24T23:10:20.363761Z,89cdeb83-0958-4563-a606-0a460e13abfa,CHIEF,ewenfi,2026-02-24T20:52:23.064000Z,0.096,954.42,71,79,2,386,1940,1956
2026-02-24T23:10:20.363761Z,4470c807-1394-4930-937d-1680d508d22d,CHIEF,KirouXD,2026-02-24T20:47:10.220000Z,0.099,371.42,92,47,3,173,1136,655
2026-02-24T23:10:20.363761Z,eb33d516-a34b-4050-bd2c-69a24bf0bd75,CHIEF,Chevacchi,2026-02-24T14:06:17.311000Z,0.378,326.17,483,7,0,23,1033,713
2026-02-24T23:10:20.363761Z,1b6568dd-4e58-442f-918f-90926f58de0c,STRATEGIST,clohi,2026-02-24T21:54:49.033000Z,0.052,2332.75,139,4,2,318,5091,2895
2026-02-24T23:10:20.363761Z,130612b6-1d46-49c7-b06e-3200959254c7,STRATEGIST,_Snoopers_,2026-02-24T20:24:52.790000Z,0.115,358.58,36,21,5,64,5262,1313
2026-02-24T23:10:20.363761Z,a8ff0b79-9511-47b7-8705-b657eba980aa,STRATEGIST,LaserX,2026-02-22T01:24:47.896000Z,2.907,735.58,73,41,5,177,3456,2116
2026-01-10T23:10:20.363761Z,f46a3aa1-ed18-48f4-bcf9-594e0ff19842,STRATEGIST,WhiteNoise0113,2026-01-05T13:27:53.006000Z,0.404,2872.58,4012,97,5,261,9528,3904
2026-01-10T23:10:20.363761Z,c32bfbf5-9665-4ad1-837e-92fa882288a3,STRATEGIST,StyNath,2026-01-05T22:54:55.111000Z,1.011,135.67,9,23,1,56,882,551
2026-02-24T23:10:20.363761Z,ce2fc852-9b0e-41d2-a323-603be70f5b69,STRATEGIST,kcsato,2026-02-19T18:29:08.979000Z,5.195,325.25,101,10,4,47,2299,1211
2026-02-24T23:10:20.363761Z,9604c081-52b1-4224-8107-b00885644c84,STRATEGIST,imNaphy,2026-02-16T19:10:01.632000Z,8.167,353.5,0,0,0,0,3518,899
2026-02-24T23:10:20.363761Z,96512a2a-4200-463e-8974-27a4c81947cd,STRATEGIST,FireGamingDK,2026-02-19T09:14:51.145000Z,5.58,422.17,97,0,3,31,3206,1620
2026-02-24T23:10:20.363761Z,a27ae078-8209-4c2e-85ea-57de6168cc9b,CAPTAIN,xEagless,2026-02-24T01:34:14.599000Z,0.9,332.58,11,24,2,140,2592,1106
2026-02-24T23:10:20.363761Z,81c0cf7a-43f9-4aaf-8783-4953970e394d,CAPTAIN,WynnDestroyer,2026-02-24T08:35:00.105000Z,0.608,231.17,0,0,1,13,1773,1445
2026-02-24T23:10:20.363761Z,b3be31d6-e441-4299-a342-685898f35f30,CAPTAIN,BlueSkyMoose,2026-02-24T21:54:45.687000Z,0.052,1536.0,33,62,5,210,8294,4383
2026-02-24T23:10:20.363761Z,06793d89-e8ea-4ec2-aa55-4c5f03b93026,CAPTAIN,MoondustPeachy,2026-02-24T19:46:34.400000Z,0.142,301.25,12,12,4,41,1810,1114
2026-02-24T23:10:20.363761Z,ae32ae54-c15c-4c6d-ab46-3bdcec6e2e7f,CAPTAIN,kanyo0904,2026-02-24T21:55:09.755000Z,0.052,259.75,17,1,4,181,263,544
2026-02-24T23:10:20.363761Z,3ed556ef-70ef-4d27-8bae-c2cff73f9b20,CAPTAIN,YBN,2026-02-24T21:11:10.295000Z,0.083,114.83,0,0,1,4,1745,787
2026-02-24T23:10:20.363761Z,bf6fd3d8-f0b2-4831-9dc2-77db02b015d7,CAPTAIN,Gurlic,2026-02-22T20:34:01.235000Z,2.109,243.83,6,4,2,24,944,1104
2026-02-24T23:10:20.363761Z,d680883b-e7b2-4bfc-bad7-79372d97c60d,CAPTAIN,ddxWeCraft,2026-02-24T21:54:48.600000Z,0.052,227.83,14,9,0,112,771,666
2026-02-24T23:10:20.363761Z,2ad7fd38-792d-4862-ba2a-b7e1c1723b18,CAPTAIN,wrggg,2026-02-24T20:45:09.583000Z,0.101,864.58,46,192,2,799,851,593
2026-02-24T23:10:20.363761Z,065f7a4a-e15a-4bbf-ab2f-b55051e0b6de,CAPTAIN,parrandeno,2026-02-10T02:09:44.601000Z,14.875,85.83,12,4,1,16,1030,717
2026-02-24T23:10:20.363761Z,823ee888-e114-4ca9-9781-7086b5430a54,CAPTAIN,Liciela,2026-02-22T08:25:10.680000Z,2.615,1427.17,285,7,3,377,4688,1871
2026-02-24T23:10:20.363761Z,9ce7b212-c818-41cf-bd2a-9a2ad4f0e5df,CAPTAIN,Megawati,2026-02-24T16:28:04.868000Z,0.279,133.92,1,3,1,130,524,731
2026-02-24T23:10:20.363761Z,b7d4a9f2-73ba-47b6-bc7c-d8db98ad6a2e,CAPTAIN,cresseliah,2026-02-24T02:15:31.907000Z,0.871,136.17,0,1,2,7,1006,668
2026-02-24T23:10:20.363761Z,d0344f4e-a5fb-48ee-9359-1c82fb2320aa,CAPTAIN,gauvinsteven,2026-02-24T20:27:28.124000Z,0.113,309.92,1,0,0,1,1759,870
2026-02-24T23:10:20.363761Z,9c413f4a-9e5f-46e9-8b89-abdd46f3f74b,CAPTAIN,MelinoeNemesis,2026-02-21T15:31:06.350000Z,3.319,70.42,0,13,0,18,1387,460
2026-02-24T23:10:20.363761Z,b0135e82-95b5-432b-a008-d7a8d6829e07,CAPTAIN,EdouardpheoIII,2026-02-24T20:11:54.408000Z,0.124,1000.83,1,9,1,75,7348,1195
2026-02-24T23:10:20.363761Z,9731aa53-56d8-43e2-99d1-86e5e2efd7de,RECRUITER,Riku_56rr,2026-02-24T16:48:26.523000Z,0.265,252.25,0,3,2,151,790,692
2026-02-24T23:10:20.363761Z,c837e8b4-4e0a-41c4-b397-7b02f8f35f2a,RECRUITER,jayandjef,2026-02-23T03:16:06.924000Z,1.829,400.42,5,35,2,120,1147,1178
2026-02-24T23:10:20.363761Z,04be2792-d567-4c0a-aa1d-67242dbcf0a8,RECRUITER,roll_54,2026-02-24T21:55:20.464000Z,0.052,74.0,8,2,1,10,420,452
2026-02-24T23:10:20.363761Z,c77bcc5e-ad22-478d-a70e-fa3a255f2f86,RECRUITER,jeff1234567842,2026-02-24T16:58:29.285000Z,0.258,239.83,4,21,4,101,1679,1307
2026-02-24T23:10:20.363761Z,423997a0-9626-479c-97e5-d3517b93083c,RECRUITER,AmasoXd,2026-02-13T14:30:13.352000Z,11.361,100.5,0,0,0,16,1376,474
2026-02-24T23:10:20.363761Z,3823b995-b8fa-49f5-8c68-6d1a66bdf215,RECRUITER,JinnMD,2026-02-24T16:06:10.974000Z,0.295,1075.17,4,1,2,4,2140,1099
2026-02-24T23:10:20.363761Z,1af5a66a-9337-4e66-a69b-35d825f4a62b,RECRUITER,evbubba,2026-02-23T19:12:06.300000Z,1.165,364.58,0,0,4,38,1841,1510
2026-02-24T23:10:20.363761Z,b9112e4d-7141-4922-9fca-47430268445e,RECRUITER,squirley,2026-02-14T06:49:30.335000Z,10.681,518.75,2,0,2,21,5911,2177
2026-02-24T23:10:20.363761Z,0cea76a6-b7a3-4537-8b64-f98ab836a1e2,RECRUITER,JJCourts,2026-02-24T21:46:29.571000Z,0.058,175.92,3,0,1,17,1125,869
2026-02-24T23:10:20.363761Z,ec784aab-d88e-40df-a5ab-c6a26fc9c671,RECRUITER,AlleNupY,2026-02-13T06:48:23.481000Z,11.682,144.33,0,0,0,1,502,756
2026-02-24T23:10:20.363761Z,5e3c6983-b267-49be-b6f8-7eedb09fddb4,RECRUITER,Zytiv,2026-02-19T19:02:55.943000Z,5.172,112.17,2,0,0,0,390,527
2026-02-24T23:10:20.363761Z,4c0e0ac7-49e1-4590-b4d6-8fe2f1ca1e26,RECRUITER,Firetornado2312,2026-02-24T05:55:29.917000Z,0.719,48.17,1,0,0,1,219,318
2026-02-24T23:10:20.363761Z,aed8039a-4d4e-40e9-ab22-d1ec544ba155,RECRUITER,mirceatim,2026-02-16T19:29:18.875000Z,8.153,19.17,0,0,0,0,371,145
2026-02-24T23:10:20.363761Z,467ed4aa-50fe-45b3-8705-b65d2a713a8c,RECRUITER,Rinnn0424,2026-02-14T08:16:05.625000Z,10.621,1065.92,0,2,4,638,1254,1320
2026-02-24T23:10:20.363761Z,6f327520-de36-4695-b8f1-f67558d0d4fc,RECRUITER,White_plague,2026-02-18T08:32:06.033000Z,6.61,153.75,0,0,0,0,821,1193
2026-02-24T23:10:20.363761Z,85017f3e-4643-454b-a315-f158dd3971dd,RECRUITER,vamqir,2026-02-23T18:13:20.206000Z,1.206,30.67,1,0,0,0,889,210
2026-02-24T23:10:20.363761Z,d99b449a-7b7b-4561-a646-459bf8ab0825,RECRUITER,ottehall,2026-02-04T20:01:39.604000Z,20.131,23.25,0,1,0,1,210,154
2026-02-24T23:10:20.363761Z,cfc0ef1a-1951-4343-9adb-7ceb949b06c0,RECRUITER,DynemoRC,2026-02-16T19:19:37.394000Z,8.16,26.75,0,0,0,0,206,174
2026-02-24T23:10:20.363761Z,9867e87a-e526-4da0-8945-e91f339409cc,RECRUITER,VenonatGX,2026-02-22T23:31:07.006000Z,1.986,880.33,1,0,5,548,3357,2161
2026-02-24T23:10:20.363761Z,eb1d2b6f-cd58-4cc8-b389-05bbfa831a3e,RECRUITER,djderpcat,2026-02-18T15:20:30.007000Z,6.326,23.17,0,0,0,0,976,325
2026-02-24T23:10:20.363761Z,d3abfd17-2a07-45b1-a5b0-9b76800b53f4,RECRUITER,S6kuna,2026-02-10T10:51:02.452000Z,14.513,83.75,0,0,0,3,299,535
2026-02-24T23:10:20.363761Z,4ee827d7-5300-4f49-a5ba-3945e454460a,RECRUITER,GoDz_OneManArmy,2026-01-04T08:45:27.880000Z,51.601,34.75,0,0,0,0,807,122
2026-02-24T23:10:20.363761Z,6582d74d-9b97-435e-9781-66cf2aedb17a,RECRUIT,Feather_Storm,2026-02-24T19:15:30.864000Z,0.163,341.0,0,0,2,13,1375,788
2026-02-24T23:10:20.363761Z,283536d3-5e6f-4c8d-a23b-9fa8a8b50f18,RECRUIT,notBirdblade,2026-02-24T20:46:04.846000Z,0.1,101.33,0,0,3,21,932,816
2026-02-24T23:10:20.363761Z,b22cfe82-4f5d-4b43-b63f-8e33bf3d7835,RECRUIT,SewageFarts,2026-02-23T22:50:25.241000Z,1.014,42.75,23,1,1,5,603,358
2026-02-24T23:10:20.363761Z,fff311d0-b571-4b80-baa2-43adfe981448,RECRUIT,ZicZac,2026-02-24T03:58:48.681000Z,0.8,323.08,0,0,0,42,1865,1719
2026-02-24T23:10:20.363761Z,bd589667-31d5-4f6c-95b8-04ddad4b241f,RECRUIT,iParadox1122,2026-02-19T06:57:07.851000Z,5.676,98.75,0,0,1,15,1095,620
2026-02-24T23:10:20.363761Z,4bfb9baf-7347-43c8-9c4d-5c55b27c780e,RECRUIT,Ryuuchen,2026-02-21T12:44:17.087000Z,3.435,169.92,0,0,2,5,1599,1070
2026-02-24T23:10:20.363761Z,1b6b5470-e8d6-48c8-a553-5bb52395a662,RECRUIT,Kanaefx,2026-02-21T07:50:20.963000Z,3.639,135.67,0,0,2,16,275,657
2026-02-24T23:10:20.363761Z,2adb411c-37e2-491c-8afd-9a38fc4fdf06,RECRUIT,_Hammie_,2026-02-23T18:59:21.490000Z,1.174,79.17,0,0,0,3,278,689
2026-02-24T23:10:20.363761Z,502073b4-06bc-4f30-8a4f-115e6c9e35af,RECRUIT,Endyre,2026-02-24T21:56:34.071000Z,0.051,1504.5,49,14,5,136,9503,6014
2026-02-24T23:10:20.363761Z,3ee651c0-59d3-452d-a98d-214d717bef83,RECRUIT,nawe69,2026-02-18T16:41:05.317000Z,6.27,56.42,0,0,0,0,225,330
2026-02-24T23:10:20.363761Z,733e86a2-b926-4257-9658-81a990d2ac0a,RECRUIT,F1NLAY01,2026-02-09T09:58:36.858000Z,15.55,151.5,0,0,0,1,941,911
2026-02-24T23:10:20.363761Z,511c4018-f6ca-4ccb-a698-9b64b07c6ad3,RECRUIT,aIfaa,2026-02-24T11:49:28.720000Z,0.473,37.75,0,1,0,1,406,333
2026-02-24T23:10:20.363761Z,1ebcb3ff-2695-4a54-b482-a22081cb024a,RECRUIT,erik_9453,2026-02-11T03:24:11.296000Z,13.824,41.5,0,0,0,0,828,314
2026-02-24T23:10:20.363761Z,31cc44b4-4c2d-4d88-8e41-f4a4b0337346,RECRUIT,TheKzR,2026-02-24T10:01:51.382000Z,0.548,89.5,0,0,5,3,262,508
2026-02-24T23:10:20.363761Z,a4fa7dd2-7cd7-4626-b9f6-3284fc16557a,RECRUIT,GrayR0ot,2026-02-22T22:43:53.646000Z,2.018,226.5,0,0,0,1,1995,1245
2026-02-24T23:10:20.363761Z,02115748-53c2-4a43-afd7-5412d8e01f8a,RECRUIT,Budiono,2026-02-24T14:58:40.198000Z,0.341,2685.33,1611,0,3,360,12264,3266
2026-02-24T23:10:20.363761Z,94591244-b96c-4675-99fc-b4e9abfac6de,RECRUIT,cheeseball01,2026-02-21T01:39:04.909000Z,3.897,1786.58,80,71,5,342,5285,2408
2026-02-24T23:10:20.363761Z,1285f316-0b50-4d36-ae61-a02ed620c8ff,RECRUIT,skrybs,2026-02-22T01:23:09.355000Z,2.908,1170.5,0,0,1,5,7766,5045
2026-02-24T23:10:20.363761Z,e781dac3-37b9-48e8-b588-dc8b5a1e0200,RECRUIT,Bluvey,2026-02-24T21:56:46.059000Z,0.051,146.5,0,0,5,37,521,722
2026-02-24T23:10:20.363761Z,4489c7f5-9d5a-4b32-b0a3-e2dd9ae619ab,RECRUIT,Laborious,2026-02-22T05:25:49.331000Z,2.739,781.17,52,0,4,46,3126,2341
2026-01-21T23:20:31.952994Z,91be9a75-7398-47e0-8c4d-f79df2fc035f,CHIEF,Tisumi,2026-01-20T23:14:31.842000Z,0.004,949.42,477,142,2,891,2512,1943
2026-02-24T23:20:31.952994Z,5652732f-e36b-4ca4-87ca-59f9c6dc3ba1,CHIEF,_N8,2026-02-24T10:18:00.856000Z,0.543,608.33,289,8,1,72,1410,1500
2026-02-24T23:20:31.952994Z,0a19dd60-254e-4c48-9d76-1b57a2f12c7f,CHIEF,GigaFanDeJul,2026-02-24T11:21:58.673000Z,0.499,698.75,181,97,1,194,2680,1224
2026-02-24T23:20:31.952994Z,4a82c3ac-be5d-4115-a822-f2a9c7bdb096,CHIEF,Krijer1,2026-02-24T21:16:01.733000Z,0.086,580.67,165,22,5,147,3363,1725
2026-02-24T23:20:31.952994Z,bd5c1697-4d42-41dd-a4f2-2c8a3a669104,CHIEF,Shivnitzl19,2026-02-24T15:25:51.413000Z,0.33,6972.42,39,19,5,480,18850,4993
2026-02-24T23:20:31.952994Z,1a3f6b2a-993b-49ed-8542-7584081864b6,CHIEF,Xentell,2026-02-22T07:26:54.193000Z,2.662,254.92,37,9,5,49,1155,778
2026-02-24T23:20:31.952994Z,89cdeb83-0958-4563-a606-0a460e13abfa,CHIEF,ewenfi,2026-02-24T20:52:23.064000Z,0.103,954.42,71,79,2,386,1940,1956
2026-02-24T23:20:31.952994Z,4470c807-1394-4930-937d-1680d508d22d,CHIEF,KirouXD,2026-02-24T20:47:10.220000Z,0.107,371.42,92,47,3,173,1136,655
2026-02-24T23:20:31.952994Z,eb33d516-a34b-4050-bd2c-69a24bf0bd75,CHIEF,Chevacchi,2026-02-24T14:06:17.311000Z,0.385,326.17,483,7,0,23,1033,713
2026-02-24T23:20:31.952994Z,1b6568dd-4e58-442f-918f-90926f58de0c,STRATEGIST,clohi,2026-02-24T23:04:50.536000Z,0.011,2333.92,139,4,2,319,5091,2895
2026-02-24T23:20:31.952994Z,130612b6-1d46-49c7-b06e-3200959254c7,STRATEGIST,_Snoopers_,2026-02-24T20:24:52.790000Z,0.122,358.58,36,21,5,64,5262,1313
2026-02-24T23:20:31.952994Z,a8ff0b79-9511-47b7-8705-b657eba980aa,STRATEGIST,LaserX,2026-02-22T01:24:47.896000Z,2.914,735.58,73,41,5,177,3456,2116
2026-01-17T23:20:31.952994Z,f46a3aa1-ed18-48f4-bcf9-594e0ff19842,STRATEGIST,WhiteNoise0113,2026-02-24T23:15:42.837000Z,0.003,2872.58,4012,97,5,261,9528,3904
2026-01-17T23:20:31.952994Z,c32bfbf5-9665-4ad1-837e-92fa882288a3,STRATEGIST,StyNath,2026-01-12T22:54:55.111000Z,1.018,135.67,9,23,1,56,888,558
2026-02-24T23:20:31.952994Z,ce2fc852-9b0e-41d2-a323-603be70f5b69,STRATEGIST,kcsato,2026-02-19T18:29:08.979000Z,5.202,325.25,101,10,4,47,2299,1211
2026-02-24T23:20:31.952994Z,9604c081-52b1-4224-8107-b00885644c84,STRATEGIST,imNaphy,2026-02-16T19:10:01.632000Z,8.174,353.5,0,0,0,0,3518,899
2026-02-24T23:20:31.952994Z,96512a2a-4200-463e-8974-27a4c81947cd,STRATEGIST,FireGamingDK,2026-02-19T09:14:51.145000Z,5.587,422.17,97,0,3,31,3206,1620
2026-02-24T23:20:31.952994Z,a27ae078-8209-4c2e-85ea-57de6168cc9b,CAPTAIN,xEagless,2026-02-24T01:34:14.599000Z,0.907,332.58,11,24,2,140,2592,1106
2026-02-24T23:20:31.952994Z,81c0cf7a-43f9-4aaf-8783-4953970e394d,CAPTAIN,WynnDestroyer,2026-02-24T08:35:00.105000Z,0.615,231.17,0,0,1,13,1773,1445
2026-02-24T23:20:31.952994Z,b3be31d6-e441-4299-a342-685898f35f30,CAPTAIN,BlueSkyMoose,2026-02-24T22:18:27.372000Z,0.043,1536.33,33,62,5,210,8294,4383
2026-02-24T23:20:31.952994Z,06793d89-e8ea-4ec2-aa55-4c5f03b93026,CAPTAIN,MoondustPeachy,2026-02-24T19:46:34.400000Z,0.149,301.25,12,12,4,41,1810,1114
2026-02-24T23:20:31.952994Z,ae32ae54-c15c-4c6d-ab46-3bdcec6e2e7f,CAPTAIN,kanyo0904,2026-02-24T23:15:57.791000Z,0.003,260.25,17,1,4,182,263,544
2026-02-24T23:20:31.952994Z,3ed556ef-70ef-4d27-8bae-c2cff73f9b20,CAPTAIN,YBN,2026-02-24T21:11:10.295000Z,0.09,114.83,0,0,1,4,1745,787
2026-02-24T23:20:31.952994Z,bf6fd3d8-f0b2-4831-9dc2-77db02b015d7,CAPTAIN,Gurlic,2026-02-22T20:34:01.235000Z,2.116,243.83,6,4,2,24,944,1104
2026-02-24T23:20:31.952994Z,d680883b-e7b2-4bfc-bad7-79372d97c60d,CAPTAIN,ddxWeCraft,2026-02-24T23:08:04.556000Z,0.009,229.08,14,9,0,113,771,668
2026-02-24T23:20:31.952994Z,2ad7fd38-792d-4862-ba2a-b7e1c1723b18,CAPTAIN,wrggg,2026-02-24T20:45:09.583000Z,0.108,864.58,46,192,2,799,851,593
2026-02-24T23:20:31.952994Z,065f7a4a-e15a-4bbf-ab2f-b55051e0b6de,CAPTAIN,parrandeno,2026-02-10T02:09:44.601000Z,14.882,85.83,12,4,1,16,1030,717
2026-02-24T23:20:31.952994Z,823ee888-e114-4ca9-9781-7086b5430a54,CAPTAIN,Liciela,2026-02-22T08:25:10.680000Z,2.622,1427.17,285,7,3,377,4688,1871
2026-02-24T23:20:31.952994Z,9ce7b212-c818-41cf-bd2a-9a2ad4f0e5df,CAPTAIN,Megawati,2026-02-24T16:28:04.868000Z,0.286,133.92,1,3,1,130,524,731
2026-02-24T23:20:31.952994Z,b7d4a9f2-73ba-47b6-bc7c-d8db98ad6a2e,CAPTAIN,cresseliah,2026-02-24T02:15:31.907000Z,0.878,136.17,0,1,2,7,1006,668
2026-02-24T23:20:31.952994Z,d0344f4e-a5fb-48ee-9359-1c82fb2320aa,CAPTAIN,gauvinsteven,2026-02-24T20:27:28.124000Z,0.12,309.92,1,0,0,1,1759,870
2026-02-24T23:20:31.952994Z,9c413f4a-9e5f-46e9-8b89-abdd46f3f74b,CAPTAIN,MelinoeNemesis,2026-02-21T15:31:06.350000Z,3.326,70.42,0,13,0,18,1387,460
2026-02-24T23:20:31.952994Z,b0135e82-95b5-432b-a008-d7a8d6829e07,CAPTAIN,EdouardpheoIII,2026-02-24T20:11:54.408000Z,0.131,1000.83,1,9,1,75,7348,1195
2026-02-24T23:20:31.952994Z,9731aa53-56d8-43e2-99d1-86e5e2efd7de,RECRUITER,Riku_56rr,2026-02-24T23:04:33.326000Z,0.011,252.42,0,3,2,151,790,692
2026-02-24T23:20:31.952994Z,c837e8b4-4e0a-41c4-b397-7b02f8f35f2a,RECRUITER,jayandjef,2026-02-23T03:16:06.924000Z,1.836,400.42,5,35,2,120,1147,1178
2026-02-24T23:20:31.952994Z,04be2792-d567-4c0a-aa1d-67242dbcf0a8,RECRUITER,roll_54,2026-02-24T23:16:11.711000Z,0.003,75.42,8,2,1,11,420,452
2026-02-24T23:20:31.952994Z,c77bcc5e-ad22-478d-a70e-fa3a255f2f86,RECRUITER,jeff1234567842,2026-02-24T23:12:45.741000Z,0.005,240.0,4,21,4,101,1679,1307
2026-02-24T23:20:31.952994Z,423997a0-9626-479c-97e5-d3517b93083c,RECRUITER,AmasoXd,2026-02-13T14:30:13.352000Z,11.368,100.5,0,0,0,16,1376,474
2026-02-24T23:20:31.952994Z,3823b995-b8fa-49f5-8c68-6d1a66bdf215,RECRUITER,JinnMD,2026-02-24T16:06:10.974000Z,0.302,1075.17,4,1,2,4,2140,1099
2026-02-24T23:20:31.952994Z,1af5a66a-9337-4e66-a69b-35d825f4a62b,RECRUITER,evbubba,2026-02-23T19:12:06.300000Z,1.173,364.58,0,0,4,38,1841,1510
2026-02-24T23:20:31.952994Z,b9112e4d-7141-4922-9fca-47430268445e,RECRUITER,squirley,2026-02-14T06:49:30.335000Z,10.688,518.75,2,0,2,21,5911,2177
2026-02-24T23:20:31.952994Z,0cea76a6-b7a3-4537-8b64-f98ab836a1e2,RECRUITER,JJCourts,2026-02-24T23:06:00.497000Z,0.01,176.0,3,0,1,17,1125,869
2026-02-24T23:20:31.952994Z,ec784aab-d88e-40df-a5ab-c6a26fc9c671,RECRUITER,AlleNupY,2026-02-13T06:48:23.481000Z,11.689,144.33,0,0,0,1,502,756
2026-02-24T23:20:31.952994Z,5e3c6983-b267-49be-b6f8-7eedb09fddb4,RECRUITER,Zytiv,2026-02-19T19:02:55.943000Z,5.179,112.17,2,0,0,0,390,527
2026-02-24T23:20:31.952994Z,4c0e0ac7-49e1-4590-b4d6-8fe2f1ca1e26,RECRUITER,Firetornado2312,2026-02-24T05:55:29.917000Z,0.726,48.17,1,0,0,1,219,318
2026-02-24T23:20:31.952994Z,aed8039a-4d4e-40e9-ab22-d1ec544ba155,RECRUITER,mirceatim,2026-02-16T19:29:18.875000Z,8.161,19.17,0,0,0,0,371,145
2026-02-24T23:20:31.952994Z,467ed4aa-50fe-45b3-8705-b65d2a713a8c,RECRUITER,Rinnn0424,2026-02-14T08:16:05.625000Z,10.628,1065.92,0,2,4,638,1254,1320
2026-02-24T23:20:31.952994Z,6f327520-de36-4695-b8f1-f67558d0d4fc,RECRUITER,White_plague,2026-02-18T08:32:06.033000Z,6.617,153.75,0,0,0,0,821,1193
2026-02-24T23:20:31.952994Z,85017f3e-4643-454b-a315-f158dd3971dd,RECRUITER,vamqir,2026-02-23T18:13:20.206000Z,1.213,30.67,1,0,0,0,889,210
2026-02-24T23:20:31.952994Z,d99b449a-7b7b-4561-a646-459bf8ab0825,RECRUITER,ottehall,2026-02-04T20:01:39.604000Z,20.138,23.25,0,1,0,1,210,154
2026-02-24T23:20:31.952994Z,cfc0ef1a-1951-4343-9adb-7ceb949b06c0,RECRUITER,DynemoRC,2026-02-16T19:19:37.394000Z,8.167,26.75,0,0,0,0,206,174
2026-02-24T23:20:31.952994Z,9867e87a-e526-4da0-8945-e91f339409cc,RECRUITER,VenonatGX,2026-02-22T23:31:07.006000Z,1.993,880.33,1,0,5,548,3357,2161
2026-02-24T23:20:31.952994Z,eb1d2b6f-cd58-4cc8-b389-05bbfa831a3e,RECRUITER,djderpcat,2026-02-18T15:20:30.007000Z,6.333,23.17,0,0,0,0,976,325
2026-02-24T23:20:31.952994Z,d3abfd17-2a07-45b1-a5b0-9b76800b53f4,RECRUITER,S6kuna,2026-02-10T10:51:02.452000Z,14.52,83.75,0,0,0,3,299,535
2026-02-24T23:20:31.952994Z,4ee827d7-5300-4f49-a5ba-3945e454460a,RECRUITER,GoDz_OneManArmy,2026-01-04T08:45:27.880000Z,51.608,34.75,0,0,0,0,807,122
2026-02-24T23:20:31.952994Z,6582d74d-9b97-435e-9781-66cf2aedb17a,RECRUIT,Feather_Storm,2026-02-24T19:15:30.864000Z,0.17,341.0,0,0,2,13,1375,788
2026-02-24T23:20:31.952994Z,283536d3-5e6f-4c8d-a23b-9fa8a8b50f18,RECRUIT,notBirdblade,2026-02-24T20:46:04.846000Z,0.107,101.33,0,0,3,21,932,816
2026-02-24T23:20:31.952994Z,b22cfe82-4f5d-4b43-b63f-8e33bf3d7835,RECRUIT,SewageFarts,2026-02-23T22:50:25.241000Z,1.021,42.75,23,1,1,5,603,358
2026-02-24T23:20:31.952994Z,fff311d0-b571-4b80-baa2-43adfe981448,RECRUIT,ZicZac,2026-02-24T03:58:48.681000Z,0.807,323.08,0,0,0,42,1865,1719
2026-02-24T23:20:31.952994Z,bd589667-31d5-4f6c-95b8-04ddad4b241f,RECRUIT,iParadox1122,2026-02-19T06:57:07.851000Z,5.683,98.75,0,0,1,15,1095,620
2026-02-24T23:20:31.952994Z,4bfb9baf-7347-43c8-9c4d-5c55b27c780e,RECRUIT,Ryuuchen,2026-02-21T12:44:17.087000Z,3.442,169.92,0,0,2,5,1599,1070
2026-02-24T23:20:31.952994Z,1b6b5470-e8d6-48c8-a553-5bb52395a662,RECRUIT,Kanaefx,2026-02-21T07:50:20.963000Z,3.646,135.67,0,0,2,16,275,657
2026-02-24T23:20:31.952994Z,2adb411c-37e2-491c-8afd-9a38fc4fdf06,RECRUIT,_Hammie_,2026-02-23T18:59:21.490000Z,1.181,79.17,0,0,0,3,278,689
2026-02-24T23:20:31.952994Z,502073b4-06bc-4f30-8a4f-115e6c9e35af,RECRUIT,Endyre,2026-02-24T23:08:58.220000Z,0.008,1504.92,49,14,5,136,9503,6019
2026-02-24T23:20:31.952994Z,3ee651c0-59d3-452d-a98d-214d717bef83,RECRUIT,nawe69,2026-02-18T16:41:05.317000Z,6.277,56.42,0,0,0,0,225,330
